zcta5,stab,zipname,pop10
ZIP census tabulation area,State abbreviation,ZCTA name,Population (2010)
72568,AR,"Pleasant Plains, AR",1662
72569,AR,"Poughkeepsie, AR",468
72571,AR,"Rosie, AR",369
72572,AR,"Saffell, AR",228
72573,AR,"Sage, AR",278
72576,AR,"Salem, AR",3868
72577,AR,"Sidney, AR",700
72578,AR,"Sturkie, AR",212
72579,AR,"Sulphur Rock, AR",1287
72581,AR,"Tumbling Shoals, AR",1030
72583,AR,"Viola, AR",1679
72584,AR,"Violet Hill, AR",568
72585,AR,"Wideman, AR",216
72587,AR,"Wiseman, AR",134
72601,AR,"Harrison, AR",30163
72611,AR,"Alpena, AR",1696
72616,AR,"Berryville, AR",10441
72617,AR,"Big Flat, AR",198
72619,AR,"Bull Shoals, AR",1936
72623,AR,"Clarkridge, AR",648
72624,AR,"Compton, AR",594
72626,AR,"Cotter, AR",1243
72628,AR,"Deer, AR",803
72629,AR,"Dennard, AR",629
72630,AR,"Diamond City, AR",197
72631,AR,"Holiday Island, AR",3709
72632,AR,"Eureka Springs, AR",4449
72633,AR,"Everton, AR",1833
72634,AR,"Flippin, AR",4670
72635,AR,"Gassville, AR",3624
72636,AR,"Gilbert, AR",24
72638,AR,"Green Forest, AR",7186
72639,AR,"Harriet, AR",683
72640,AR,"Hasty, AR",385
72641,AR,"Jasper, AR",2585
72642,AR,"Lakeview, AR",1979
72644,AR,"Lead Hill, AR",2253
72644,MO,"Lead Hill, AR",15
72645,AR,"Leslie, AR",1867
72648,AR,"Marble Falls, AR",716
72650,AR,"Marshall, AR",4362
72651,AR,"Midway, AR",1206
72653,AR,"Mountain Home, AR",28560
72655,AR,"Mount Judea, AR",457
72658,AR,"Norfork, AR",1685
72660,AR,"Oak Grove, AR",524
72661,AR,"Oakland, AR",580
72662,AR,"Omaha, AR",2986
72663,AR,"Onia, AR",361
72666,AR,"Parthenon, AR",275
72668,AR,"Peel, AR",521
72669,AR,"Pindall, AR",107
72670,AR,"Ponca, AR",99
72672,AR,"Pyatt, AR",279
72675,AR,"Saint Joe, AR",1399
72677,AR,"Summit, AR",525
72679,AR,"Tilly, AR",48
72680,AR,"Timbo, AR",807
72682,AR,"Valley Springs, AR",194
72683,AR,"Vendor, AR",211
72685,AR,"Western Grove, AR",1365
72686,AR,"Witts Springs, AR",182
72687,AR,"Yellville, AR",6461
72701,AR,"Fayetteville, AR",39782
72703,AR,"Fayetteville, AR",28261
72704,AR,"Fayetteville, AR",21336
72712,AR,"Bentonville, AR",40933
72714,AR,"Bella Vista, AR",11880
72715,AR,"Bella Vista, AR",15051
72717,AR,"Canehill, AR",1071
72718,AR,"Cave Springs, AR",1465
72719,AR,"Centerton, AR",8975
72721,AR,"Combs, AR",391
72722,AR,"Decatur, AR",3138
72727,AR,"Elkins, AR",5658
72729,AR,"Evansville, AR",280
72730,AR,"Farmington, AR",7585
72732,AR,"Garfield, AR",4716
72734,AR,"Gentry, AR",7322
72736,AR,"Gravette, AR",6208
72738,AR,"Hindsville, AR",2419
72739,AR,"Hiwasse, AR",473
72740,AR,"Huntsville, AR",9543
72742,AR,"Kingston, AR",545
72744,AR,"Lincoln, AR",5343
72745,AR,"Lowell, AR",11376
72747,AR,"Maysville, AR",152
72749,AR,"Morrow, AR",84
72751,AR,"Pea Ridge, AR",6434
72752,AR,"Pettigrew, AR",293
72753,AR,"Prairie Grove, AR",7936
72756,AR,"Rogers, AR",38455
72758,AR,"Rogers, AR",33487
72760,AR,"Saint Paul, AR",342
72761,AR,"Siloam Springs, AR",21211
72762,AR,"Springdale, AR",35342
72764,AR,"Springdale, AR",50230
72768,AR,"Sulphur Springs, AR",1306
72769,AR,"Summers, AR",1162
72773,AR,"Wesley, AR",953
72774,AR,"West Fork, AR",6121
72776,AR,"Witter, AR",574
72801,AR,"Russellville, AR",18685
72802,AR,"Russellville, AR",20973
72821,AR,"Altus, AR",2048
72823,AR,"Atkins, AR",6765
72824,AR,"Belleville, AR",1876
72826,AR,"Blue Mountain, AR",47
72827,AR,"Bluffton, AR",187
72828,AR,"Briggsville, AR",114
72830,AR,"Clarksville, AR",14896
72832,AR,"Coal Hill, AR",923
72833,AR,"Danville, AR",4384
72834,AR,"Dardanelle, AR",10565
72835,AR,"Delaware, AR",923
72837,AR,"Dover, AR",7845
72838,AR,"Gravelly, AR",115
72839,AR,"Hagarville, AR",242
72840,AR,"Hartman, AR",2149
72841,AR,"Harvey, AR",227
72842,AR,"Havana, AR",1478
72843,AR,"Hector, AR",2274
72845,AR,"Knoxville, AR",1216
72846,AR,"Lamar, AR",3913
72847,AR,"London, AR",2850
72851,AR,"New Blaine, AR",572
72852,AR,"Oark, AR",315
72853,AR,"Ola, AR",2217
72854,AR,"Ozone, AR",703
72855,AR,"Paris, AR",6314
72856,AR,"Pelsor, AR",464
72857,AR,"Plainview, AR",1430
72858,AR,"Pottsville, AR",3178
72860,AR,"Rover, AR",375
72863,AR,"Scranton, AR",1582
72865,AR,"Subiaco, AR",1366
72901,AR,"Fort Smith, AR",21591
72903,AR,"Fort Smith, AR",26148
72904,AR,"Fort Smith, AR",21893
72908,AR,"Fort Smith, AR",13378
72916,AR,"Fort Smith, AR",7131
72921,AR,"Alma, AR",13787
72923,AR,"Barling, AR",4735
72926,AR,"Boles, AR",545
72927,AR,"Booneville, AR",8701
72928,AR,"Branch, AR",755
72930,AR,"Cecil, AR",320
72932,AR,"Cedarville, AR",1597
72933,AR,"Charleston, AR",4999
72934,AR,"Chester, AR",1047
72935,AR,"Dyer, AR",577
72936,AR,"Greenwood, AR",14527
72937,AR,"Hackett, AR",3858
72938,AR,"Hartford, AR",1391
72940,AR,"Huntington, AR",2515
72941,AR,"Lavaca, AR",5251
72943,AR,"Magazine, AR",2646
72944,AR,"Mansfield, AR",2919
72945,AR,"Midland, AR",314
72946,AR,"Mountainburg, AR",3654
72947,AR,"Mulberry, AR",4433
72948,AR,"Natural Dam, AR",518
72949,AR,"Ozark, AR",10177
72950,AR,"Parks, AR",409
72951,AR,"Ratcliff, AR",988
72952,AR,"Rudy, AR",2945
72955,AR,"Uniontown, AR",438
72956,AR,"Van Buren, AR",34074
72958,AR,"Waldron, AR",8117
72959,AR,"Winslow, AR",2786
73002,OK,"Alex, OK",1062
73003,OK,"Edmond, OK",20617
73004,OK,"Amber, OK",857
73005,OK,"Anadarko, OK",9541
73006,OK,"Apache, OK",3718
73007,OK,"Arcadia, OK",2178
73008,OK,"Bethany, OK",19800
73009,OK,"Binger, OK",1264
73010,OK,"Blanchard, OK",17563
73011,OK,"Bradley, OK",416
73012,OK,"Oklahoma City, OK",25851
73013,OK,"Oklahoma City, OK",43933
73014,OK,"Calumet, OK",1431
73015,OK,"Carnegie, OK",2877
73016,OK,"Cashion, OK",1850
73017,OK,"Cement, OK",1780
73018,OK,"Chickasha, OK",19936
73020,OK,"Choctaw, OK",20810
73021,OK,"Colony, OK",352
73024,OK,"Corn, OK",637
73025,OK,"Edmond, OK",11579
73026,OK,"Norman, OK",10437
73027,OK,"Coyle, OK",1493
73028,OK,"Crescent, OK",3454
73029,OK,"Cyril, OK",1818
73030,OK,"Davis, OK",4464
73032,OK,"Dougherty, OK",222
73033,OK,"Eakly, OK",387
73034,OK,"Edmond, OK",39872
73036,OK,"El Reno, OK",18595
73038,OK,"Fort Cobb, OK",2032
73040,OK,"Geary, OK",1976
73041,OK,"Gotebo, OK",366
73042,OK,"Gracemont, OK",1073
73043,OK,"Greenfield, OK",125
73044,OK,"Guthrie, OK",20226
73045,OK,"Harrah, OK",10378
73047,OK,"Hinton, OK",4774
73048,OK,"Hydro, OK",2020
73049,OK,"Jones, OK",5910
73050,OK,"Langston, OK",1370
73051,OK,"Lexington, OK",10264
73052,OK,"Lindsay, OK",6315
73053,OK,"Lookeba, OK",745
73054,OK,"Luther, OK",4189
73055,OK,"Marlow, OK",9942
73056,OK,"Marshall, OK",441
73057,OK,"Maysville, OK",2384
73058,OK,"Meridian, OK",332
73059,OK,"Minco, OK",2924
73061,OK,"Morrison, OK",1596
73062,OK,"Mountain View, OK",1396
73063,OK,"Mulhall, OK",691
73064,OK,"Mustang, OK",20611
73065,OK,"Newcastle, OK",6546
73066,OK,"Nicoma Park, OK",417
73067,OK,"Ninnekah, OK",2161
73068,OK,"Noble, OK",11707
73069,OK,"Norman, OK",23912
73071,OK,"Norman, OK",36711
73072,OK,"Norman, OK",42797
73073,OK,"Orlando, OK",541
73074,OK,"Paoli, OK",1190
73075,OK,"Pauls Valley, OK",9519
73077,OK,"Perry, OK",7135
73078,OK,"Piedmont, OK",7786
73079,OK,"Pocasset, OK",643
73080,OK,"Purcell, OK",9276
73082,OK,"Rush Springs, OK",2980
73084,OK,"Spencer, OK",6518
73086,OK,"Sulphur, OK",8345
73089,OK,"Tuttle, OK",11522
73090,OK,"Union City, OK",1198
73092,OK,"Verden, OK",908
73093,OK,"Goldsby, OK",2612
73095,OK,"Wayne, OK",1895
73096,OK,"Weatherford, OK",13037
73097,OK,"Oklahoma City, OK",187
73098,OK,"Wynnewood, OK",4227
73099,OK,"Oklahoma City, OK",57492
73102,OK,"Oklahoma City, OK",3858
73103,OK,"Oklahoma City, OK",4315
73104,OK,"Oklahoma City, OK",1664
73105,OK,"Oklahoma City, OK",5210
73106,OK,"Oklahoma City, OK",13581
73107,OK,"Oklahoma City, OK",26561
73108,OK,"Oklahoma City, OK",15350
73109,OK,"Oklahoma City, OK",20594
73110,OK,"Midwest City, OK",32666
73111,OK,"Oklahoma City, OK",11781
73112,OK,"Oklahoma City, OK",30943
73114,OK,"Oklahoma City, OK",17422
73115,OK,"Del City, OK",20541
73116,OK,"Oklahoma City, OK",9241
73117,OK,"Oklahoma City, OK",5191
73118,OK,"Oklahoma City, OK",13571
73119,OK,"Oklahoma City, OK",31347
73120,OK,"Oklahoma City, OK",34824
73121,OK,"Oklahoma City, OK",3053
73122,OK,"Warr Acres, OK",13164
73127,OK,"Oklahoma City, OK",24077
73128,OK,"Oklahoma City, OK",4200
73129,OK,"Oklahoma City, OK",20126
73130,OK,"Midwest City, OK",19439
73131,OK,"Oklahoma City, OK",3145
73132,OK,"Oklahoma City, OK",26432
73134,OK,"Oklahoma City, OK",4312
73135,OK,"Oklahoma City, OK",20529
73139,OK,"Oklahoma City, OK",17253
73141,OK,"Midwest City, OK",2727
73142,OK,"Oklahoma City, OK",10707
73145,OK,"Oklahoma City, OK",2859
73149,OK,"Oklahoma City, OK",4643
73150,OK,"Oklahoma City, OK",4609
73151,OK,"Oklahoma City, OK",1446
73159,OK,"Oklahoma City, OK",30350
73160,OK,"Moore, OK",53666
73162,OK,"Oklahoma City, OK",27758
73165,OK,"Oklahoma City, OK",5809
73169,OK,"Oklahoma City, OK",1782
73170,OK,"Oklahoma City, OK",35343
73173,OK,"Oklahoma City, OK",1299
73179,OK,"Oklahoma City, OK",3082
73401,OK,"Ardmore, OK",34927
73425,OK,"Countyline, OK (PO Boxes)",84
73430,OK,"Burneyville, OK",1176
73432,OK,"Coleman, OK",974
73433,OK,"Elmore City, OK",2761
73434,OK,"Foster, OK",699
73437,OK,"Graham, OK",107
73438,OK,"Healdton, OK",3708
73439,OK,"Kingston, OK",7400
73440,OK,"Lebanon, OK",398
73441,OK,"Leon, OK",165
73442,OK,"Loco, OK",428
73443,OK,"Lone Grove, OK",3585
73444,OK,"Hennepin, OK",156
73446,OK,"Madill, OK",8042
73447,OK,"Mannsville, OK",1205
73448,OK,"Marietta, OK",5784
73449,OK,"Mead, OK",2987
73450,OK,"Milburn, OK",1248
73453,OK,"Overbrook, OK",661
73455,OK,"Ravia, OK",673
73456,OK,"Ringling, OK",2082
73458,OK,"Springer, OK",952
73459,OK,"Thackerville, OK",1132
73460,OK,"Tishomingo, OK",4747
73461,OK,"Wapanucka, OK",795
73463,OK,"Wilson, OK",3501
73481,OK,"Ratliff City, OK",978
73487,OK,"Tatums, OK",232
73491,OK,"Velma, OK",721
73501,OK,"Lawton, OK",20935
73503,OK,"Lawton, OK",10996
73505,OK,"Lawton, OK",49809
73507,OK,"Lawton, OK",22847
73520,OK,"Addington, OK",149
73521,OK,"Altus, OK",21636
73526,OK,"Blair, OK",2133
73527,OK,"Cache, OK",5184
73528,OK,"Chattanooga, OK",680
73529,OK,"Comanche, OK",5344
73530,OK,"Davidson, OK",442
73531,OK,"Devol, OK",401
73532,OK,"East Duke, OK",600
73533,OK,"Duncan, OK",28434
73537,OK,"Eldorado, OK",643
73538,OK,"Elgin, OK",4675
73539,OK,"Elmer, OK",218
73540,OK,"Faxon, OK",439
73541,OK,"Fletcher, OK",3106
73542,OK,"Frederick, OK",4659
73543,OK,"Geronimo, OK",1859
73544,OK,"Gould, OK",268
73546,OK,"Grandfield, OK",1232
73547,OK,"Granite, OK",2319
73548,OK,"Hastings, OK",519
73549,OK,"Headrick, OK",296
73550,OK,"Hollis, OK",2512
73551,OK,"Hollister, OK",65
73552,OK,"Indiahoma, OK",1612
73553,OK,"Loveland, OK",46
73554,OK,"Mangum, OK",3614
73555,OK,"Manitou, OK",214
73556,OK,"Martha, OK",166
73557,OK,"Medicine Park, OK",427
73559,OK,"Mountain Park, OK",540
73560,OK,"Olustee, OK",829
73562,OK,"Randlett, OK",772
73564,OK,"Roosevelt, OK",551
73565,OK,"Ryan, OK",1092
73566,OK,"Snyder, OK",1674
73567,OK,"Sterling, OK",860
73568,OK,"Temple, OK",1182
73569,OK,"Terral, OK",537
73570,OK,"Tipton, OK",1128
73571,OK,"Vinson, OK",87
73572,OK,"Walters, OK",3699
73573,OK,"Waurika, OK",2551
73601,OK,"Clinton, OK",10299
73620,OK,"Arapaho, OK",1194
73622,OK,"Bessie, OK",266
73624,OK,"Burns Flat, OK",2142
73625,OK,"Butler, OK",554
73626,OK,"Canute, OK",1136
73627,OK,"Carter, OK",628
73628,OK,"Cheyenne, OK",1583
73632,OK,"New Cordell, OK",3433
73638,OK,"Crawford, OK",142
73639,OK,"Custer City, OK",602
73641,OK,"Dill City, OK",762
73642,OK,"Durham, OK",187
73644,OK,"Elk City, OK",14147
73645,OK,"Erick, OK",1538
73646,OK,"Fay, OK",384
73647,OK,"Foss, OK",519
73650,OK,"Hammon, OK",1020
73651,OK,"Hobart, OK",4268
73654,OK,"Leedey, OK",866
73655,OK,"Lone Wolf, OK",864
73658,OK,"Oakwood, OK",260
73659,OK,"Putnam, OK",160
73660,OK,"Reydon, OK",430
73661,OK,"Rocky, OK",420
73662,OK,"Sayre, OK",6093
73663,OK,"Seiling, OK",1332
73664,OK,"Sentinel, OK",1184
73666,OK,"Sweetwater, OK",180
73667,OK,"Taloga, OK",517
73669,OK,"Thomas, OK",1675
73673,OK,"Willow, OK",319
73701,OK,"Enid, OK",24808
73703,OK,"Enid, OK",27951
73705,OK,"Enid, OK",267
73716,OK,"Aline, OK",510
73717,OK,"Alva, OK",6846
73718,OK,"Ames, OK",501
73719,OK,"Amorita, OK",83
73720,OK,"Bison, OK",265
73722,OK,"Burlington, OK",427
73724,OK,"Canton, OK",1190
73726,OK,"Carmen, OK",472
73727,OK,"Carrier, OK",267
73728,OK,"Cherokee, OK",1861
73729,OK,"Cleo Springs, OK",578
73730,OK,"Covington, OK",734
73731,OK,"Dacoma, OK",171
73733,OK,"Douglas, OK",221
73734,OK,"Dover, OK",1067
73735,OK,"Drummond, OK",684
73736,OK,"Fairmont, OK",356
73737,OK,"Fairview, OK",3367
73738,OK,"Garber, OK",1134
73739,OK,"Goltry, OK",369
73741,OK,"Helena, OK",1614
73742,OK,"Hennessey, OK",3824
73743,OK,"Hillsdale, OK",122
73744,OK,"Hitchcock, OK",267
73746,OK,"Hopeton, OK (PO Boxes)",37
73747,OK,"Isabella, OK",285
73749,OK,"Jet, OK",448
73750,OK,"Kingfisher, OK",7025
73753,OK,"Kremlin, OK",468
73754,OK,"Lahoma, OK",1078
73755,OK,"Longdale, OK",905
73756,OK,"Loyal, OK",352
73757,OK,"Lucien, OK",178
73758,OK,"Manchester, OK",197
73759,OK,"Medford, OK",1468
73760,OK,"Meno, OK",470
73761,OK,"Nash, OK",395
73762,OK,"Okarche, OK",2156
73763,OK,"Okeene, OK",1623
73764,OK,"Omega, OK",144
73766,OK,"Pond Creek, OK",1096
73768,OK,"Ringwood, OK",1568
73771,OK,"Wakita, OK",495
73772,OK,"Watonga, OK",6119
73773,OK,"Waukomis, OK",1744
73801,OK,"Woodward, OK",15228
73832,OK,"Arnett, OK",929
73834,OK,"Buffalo, OK",1643
73835,OK,"Camargo, OK",309
73838,OK,"Chester, OK",462
73840,OK,"Fargo, OK",691
73841,OK,"Fort Supply, OK",1482
73842,OK,"Freedom, OK",494
73843,OK,"Gage, OK",883
73844,OK,"Gate, OK",269
73848,OK,"Laverne, OK",2156
73851,OK,"May, OK",80
73852,OK,"Mooreland, OK",2051
73853,OK,"Mutual, OK",379
73855,OK,"Rosston, OK",106
73857,OK,"Sharon, OK",623
73858,OK,"Shattuck, OK",1666
73859,OK,"Vici, OK",1459
73860,OK,"Waynoka, OK",1337
73901,OK,"Adams, OK (PO Boxes)",156
73931,OK,"Balko, OK",510
73932,OK,"Beaver, OK",2092
73933,OK,"Boise City, OK",1697
73937,OK,"Felt, OK",173
73938,OK,"Forgan, OK",781
73939,OK,"Goodwell, OK",1695
73942,OK,"Guymon, OK",12953
73944,OK,"Hardesty, OK",388
73945,OK,"Hooker, OK",2889
73946,OK,"Kenton, OK",45
73947,OK,"Keyes, OK",472
73949,OK,"Texhoma, OK",1278
73949,TX,"Texhoma, OK",410
73950,OK,"Turpin, OK",1736
73951,OK,"Tyrone, OK",1141
74001,OK,"Avant, OK",367
74002,OK,"Barnsdall, OK",2333
74003,OK,"Bartlesville, OK",14249
74006,OK,"Bartlesville, OK",25750
74008,OK,"Bixby, OK",22461
74010,OK,"Bristow, OK",10501
74011,OK,"Broken Arrow, OK",25448
74012,OK,"Broken Arrow, OK",57526
74014,OK,"Broken Arrow, OK",34579
74015,OK,"Catoosa, OK",8064
74016,OK,"Chelsea, OK",6005
74017,OK,"Claremore, OK",28057
74019,OK,"Claremore, OK",17648
74020,OK,"Cleveland, OK",7294
74021,OK,"Collinsville, OK",17359
74022,OK,"Copan, OK",1760
74023,OK,"Cushing, OK",11741
74026,OK,"Davenport, OK",896
74027,OK,"Delaware, OK",1015
74028,OK,"Depew, OK",1881
74029,OK,"Dewey, OK",5128
74030,OK,"Drumright, OK",3864
74032,OK,"Glencoe, OK",2219
74033,OK,"Glenpool, OK",10163
74034,OK,"Hallett, OK",150
74035,OK,"Hominy, OK",4565
74036,OK,"Inola, OK",6734
74037,OK,"Jenks, OK",15159
74038,OK,"Jennings, OK",2254
74039,OK,"Kellyville, OK",3770
74041,OK,"Kiefer, OK",2057
74042,OK,"Lenapah, OK",540
74044,OK,"Mannford, OK",7406
74045,OK,"Maramec, OK",311
74046,OK,"Milfay, OK (PO Boxes)",115
74047,OK,"Mounds, OK",7163
74048,OK,"Nowata, OK",6092
74050,OK,"Oakhurst, OK",323
74051,OK,"Ochelata, OK",1904
74052,OK,"Oilton, OK",1180
74053,OK,"Oologah, OK",4315
74054,OK,"Osage, OK",844
74055,OK,"Owasso, OK",38680
74056,OK,"Pawhuska, OK",5720
74058,OK,"Pawnee, OK",4259
74059,OK,"Perkins, OK",5476
74060,OK,"Prue, OK",586
74061,OK,"Ramona, OK",2095
74062,OK,"Ripley, OK",1123
74063,OK,"Sand Springs, OK",29808
74066,OK,"Sapulpa, OK",31060
74068,OK,"Shamrock, OK",111
74070,OK,"Skiatook, OK",13928
74071,OK,"Slick, OK",180
74072,OK,"S Coffeyville, OK",1816
74073,OK,"Sperry, OK",5118
74074,OK,"Stillwater, OK",29184
74075,OK,"Stillwater, OK",23866
74078,OK,"Stillwater, OK",2295
74079,OK,"Stroud, OK",4504
74080,OK,"Talala, OK",2829
74081,OK,"Terlton, OK",1837
74082,OK,"Vera, OK",107
74083,OK,"Wann, OK",1031
74084,OK,"Wynona, OK",628
74085,OK,"Yale, OK",2588
74103,OK,"Tulsa, OK",2692
74104,OK,"Tulsa, OK",12724
74105,OK,"Tulsa, OK",26547
74106,OK,"Tulsa, OK",17648
74107,OK,"Tulsa, OK",19458
74108,OK,"Tulsa, OK",7490
74110,OK,"Tulsa, OK",14862
74112,OK,"Tulsa, OK",20684
74114,OK,"Tulsa, OK",15778
74115,OK,"Tulsa, OK",22941
74116,OK,"Tulsa, OK",3890
74117,OK,"Tulsa, OK",87
74119,OK,"Tulsa, OK",3561
74120,OK,"Tulsa, OK",4940
74126,OK,"Tulsa, OK",10598
74127,OK,"Tulsa, OK",17151
74128,OK,"Tulsa, OK",12676
74129,OK,"Tulsa, OK",18976
74130,OK,"Turley, OK",2065
74131,OK,"Tulsa, OK",2775
74132,OK,"Tulsa, OK",7543
74133,OK,"Tulsa, OK",43414
74134,OK,"Tulsa, OK",15083
74135,OK,"Tulsa, OK",20651
74136,OK,"Tulsa, OK",30703
74137,OK,"Tulsa, OK",25737
74145,OK,"Tulsa, OK",17402
74146,OK,"Tulsa, OK",15498
74301,OK,"Vinita, OK",11840
74330,OK,"Adair, OK",2884
74331,OK,"Afton, OK",7258
74332,OK,"Big Cabin, OK",1972
74333,OK,"Bluejacket, OK",1221
74337,OK,"Chouteau, OK",5060
74338,OK,"Colcord, OK",5480
74339,OK,"Commerce, OK",2606
74340,OK,"Disney, OK",311
74342,OK,"Eucha, OK",2927
74343,OK,"Fairland, OK",3100
74344,OK,"Grove, OK",14412
74346,OK,"Jay, OK",7864
74347,OK,"Kansas, OK",2593
74349,OK,"Ketchum, OK",318
74350,OK,"Langley, OK",862
74352,OK,"Locust Grove, OK",6803
74354,OK,"Miami, OK",18126
74358,OK,"North Miami, OK",270
74359,OK,"Oaks, OK",656
74360,OK,"Picher, OK",31
74361,OK,"Pryor Creek, OK",16293
74363,OK,"Quapaw, OK",2892
74364,OK,"Rose, OK",1750
74365,OK,"Salina, OK",5110
74366,OK,"Spavinaw, OK",1474
74367,OK,"Strang, OK",587
74368,OK,"Twin Oaks, OK",117
74369,OK,"Welch, OK",1803
74370,OK,"Wyandotte, OK",3537
74401,OK,"Muskogee, OK",17476
74403,OK,"Muskogee, OK",30709
74421,OK,"Beggs, OK",4607
74422,OK,"Boynton, OK",824
74423,OK,"Sand Hill, OK",872
74425,OK,"Canadian, OK",1240
74426,OK,"Checotah, OK",9891
74427,OK,"Cookson, OK",1383
74428,OK,"Council Hill, OK",882
74429,OK,"Coweta, OK",14445
74430,OK,"Crowder, OK",588
74431,OK,"Dewar, OK",918
74432,OK,"Eufaula, OK",9730
74434,OK,"Fort Gibson, OK",9067
74435,OK,"Gore, OK",3185
74436,OK,"Haskell, OK",5078
74437,OK,"Henryetta, OK",10448
74438,OK,"Hitchita, OK",163
74441,OK,"Hulbert, OK",5362
74442,OK,"Indianola, OK",920
74445,OK,"Morris, OK",3226
74446,OK,"Okay, OK",558
74447,OK,"Okmulgee, OK",17275
74450,OK,"Oktaha, OK",1948
74451,OK,"Park Hill, OK",4283
74452,OK,"Peggs, OK",473
74454,OK,"Porter, OK",3179
74455,OK,"Porum, OK",3158
74456,OK,"Preston, OK (PO Boxes)",247
74457,OK,"Proctor, OK",608
74458,OK,"Redbird, OK",147
74459,OK,"Rentiesville, OK",86
74460,OK,"Schulter, OK",283
74462,OK,"Stigler, OK",7875
74463,OK,"Taft, OK (PO Boxes)",2033
74464,OK,"Tahlequah, OK",30111
74467,OK,"Wagoner, OK",14995
74468,OK,"Wainwright, OK",263
74469,OK,"Warner, OK",2531
74470,OK,"Webbers Falls, OK",1693
74471,OK,"Welling, OK",1800
74472,OK,"Whitefield, OK",554
74477,OK,"Wagoner, OK",5
74501,OK,"McAlester, OK",29073
74521,OK,"Albion, OK (PO Boxes)",217
74522,OK,"Alderson, OK",344
74523,OK,"Antlers, OK",6048
74525,OK,"Atoka, OK",10112
74528,OK,"Blanco, OK",174
74530,OK,"Bromide, OK",214
74531,OK,"Calvin, OK",1062
74533,OK,"Caney, OK",849
74534,OK,"Centrahoma, OK",250
74535,OK,"Clarita, OK (PO Boxes)",126
74536,OK,"Clayton, OK",1760
74538,OK,"Coalgate, OK",4200
74540,OK,"Daisy, OK",172
74543,OK,"Finley, OK",370
74546,OK,"Haileyville, OK",824
74547,OK,"Hartshorne, OK",3463
74549,OK,"Kiamichi Christian Mission, OK",76
74552,OK,"Kinta, OK",1058
74553,OK,"Kiowa, OK",1384
74554,OK,"Krebs, OK",1744
74555,OK,"Lane, OK",861
74556,OK,"Lehigh, OK",422
74557,OK,"Moyers, OK",464
74558,OK,"Nashoba, OK",455
74560,OK,"Pittsburg, OK",635
74561,OK,"Quinton, OK",2175
74562,OK,"Rattan, OK",937
74563,OK,"Red Oak, OK",2042
74565,OK,"Savanna, OK",707
74567,OK,"Snow, OK",242
74569,OK,"Stringtown, OK",633
74570,OK,"Stuart, OK",1089
74571,OK,"Talihina, OK",3765
74572,OK,"Tupelo, OK",712
74574,OK,"Tuskahoma, OK",1080
74576,OK,"Wardville, OK",210
74577,OK,"Whitesboro, OK",271
74578,OK,"Wilburton, OK",6822
74601,OK,"Ponca City, OK",20257
74604,OK,"Ponca City, OK",12301
74630,OK,"Billings, OK",702
74631,OK,"Blackwell, OK",7709
74632,OK,"Braman, OK",578
74633,OK,"Burbank, OK",471
74636,OK,"Deer Creek, OK",268
74637,OK,"Fairfax, OK",1899
74640,OK,"Hunter, OK",312
74641,OK,"Kaw City, OK",715
74643,OK,"Lamont, OK",615
74644,OK,"Marland, OK",478
74646,OK,"Nardin, OK",233
74647,OK,"Newkirk, OK",3765
74650,OK,"Ralston, OK",693
74651,OK,"Red Rock, OK",743
74652,OK,"Shidler, OK",897
74653,OK,"Tonkawa, OK",3892
74701,OK,"Durant, OK",22365
74720,OK,"Achille, OK",608
74722,OK,"Battiest, OK (PO Boxes)",286
74723,OK,"Bennington, OK",1729
74724,OK,"Bethel, OK",377
74726,OK,"Bokchito, OK",2398
74727,OK,"Boswell, OK",2038
74728,OK,"Broken Bow, OK",11343
74729,OK,"Caddo, OK",2741
74730,OK,"Calera, OK",4259
74731,OK,"Cartwright, OK",1747
74733,OK,"Colbert, OK",2853
74734,OK,"Eagletown, OK",1087
74735,OK,"Fort Towson, OK",1549
74736,OK,"Garvin, OK",1178
74738,OK,"Grant, OK",560
74740,OK,"Haworth, OK",2288
74741,OK,"Hendrix, OK",972
74743,OK,"Hugo, OK",8537
74745,OK,"Idabel, OK",9912
74747,OK,"Kemp, OK",153
74748,OK,"Kenefic, OK",642
74750,OK,"Millerton, OK",364
74753,OK,"Platter, OK (PO Boxes)",52
74754,OK,"Ringold, OK",385
74755,OK,"Rufe, OK",83
74756,OK,"Sawyer, OK",870
74759,OK,"Soper, OK",1358
74760,OK,"Spencerville, OK",295
74761,OK,"Swink, OK",70
74764,OK,"Valliant, OK",3473
74766,OK,"Wright City, OK",1595
74801,OK,"Shawnee, OK",21657
74804,OK,"Shawnee, OK",19631
74820,OK,"Ada, OK",30802
74824,OK,"Agra, OK",1253
74825,OK,"Allen, OK",2170
74826,OK,"Asher, OK",1252
74827,OK,"Atwood, OK",387
74829,OK,"Boley, OK",1521
74830,OK,"Bowlegs, OK",229
74831,OK,"Byars, OK",923
74832,OK,"Carney, OK",936
74833,OK,"Castle, OK",703
74834,OK,"Chandler, OK",7590
74836,OK,"Connerville, OK (PO Boxes)",171
74837,OK,"Cromwell, OK",310
74839,OK,"Dustin, OK",770
74840,OK,"Earlsboro, OK",1924
74842,OK,"Fittstown, OK (PO Boxes)",135
74843,OK,"Fitzhugh, OK",340
74844,OK,"Francis, OK",371
74845,OK,"Hanna, OK",494
74848,OK,"Holdenville, OK",8326
74849,OK,"Konawa, OK",3132
