Year,State,County,Metro,FIPS2010,FMR0,Rent50,MedianIncome,FMRRentPercentInc,Rent50PercInc
2016,MA,Plymouth County,1,2502352630,1056,1148,98100,0.129174312,0.140428135
2016,MA,Plymouth County,1,2502354310,1056,1148,98100,0.129174312,0.140428135
2016,MA,Plymouth County,1,2502354415,835,887,87100,0.115040184,0.122204363
2016,MA,Plymouth County,1,2502357600,835,887,87100,0.115040184,0.122204363
2016,MA,Plymouth County,1,2502357775,1056,1148,98100,0.129174312,0.140428135
2016,MA,Plymouth County,1,2502360330,1056,1148,98100,0.129174312,0.140428135
2016,MA,Plymouth County,1,2502372985,1056,1148,98100,0.129174312,0.140428135
2016,MA,Plymouth County,1,2502375260,835,887,87100,0.115040184,0.122204363
2016,MA,Plymouth County,1,2502379530,835,887,87100,0.115040184,0.122204363
2016,MA,Suffolk County,1,2502507000,1056,1148,98100,0.129174312,0.140428135
2016,MA,Suffolk County,1,2502513205,1056,1148,98100,0.129174312,0.140428135
2016,MA,Suffolk County,1,2502556585,1056,1148,98100,0.129174312,0.140428135
2016,MA,Suffolk County,1,2502581005,1056,1148,98100,0.129174312,0.140428135
2016,MA,Worcester County,1,2502701885,613,643,66700,0.110284858,0.115682159
2016,MA,Worcester County,1,2502702480,538,565,73000,0.088438356,0.092876712
2016,MA,Worcester County,1,2502702760,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502703740,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502705490,739,789,111300,0.07967655,0.085067385
2016,MA,Worcester County,1,2502706015,739,789,111300,0.07967655,0.085067385
2016,MA,Worcester County,1,2502706365,739,789,111300,0.07967655,0.085067385
2016,MA,Worcester County,1,2502707525,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502709105,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502712715,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502714395,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502717300,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502717685,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502718560,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502723875,613,643,66700,0.110284858,0.115682159
2016,MA,Worcester County,1,2502725485,613,643,66700,0.110284858,0.115682159
2016,MA,Worcester County,1,2502726430,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502728740,538,565,73000,0.088438356,0.092876712
2016,MA,Worcester County,1,2502728950,739,789,111300,0.07967655,0.085067385
2016,MA,Worcester County,1,2502730560,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502730945,739,789,111300,0.07967655,0.085067385
2016,MA,Worcester County,1,2502731435,538,565,73000,0.088438356,0.092876712
2016,MA,Worcester County,1,2502734165,739,789,111300,0.07967655,0.085067385
2016,MA,Worcester County,1,2502734795,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502735075,613,643,66700,0.110284858,0.115682159
2016,MA,Worcester County,1,2502737420,613,643,66700,0.110284858,0.115682159
2016,MA,Worcester County,1,2502740255,739,789,111300,0.07967655,0.085067385
2016,MA,Worcester County,1,2502741165,739,789,111300,0.07967655,0.085067385
2016,MA,Worcester County,1,2502741340,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502741585,739,789,111300,0.07967655,0.085067385
2016,MA,Worcester County,1,2502745105,538,565,73000,0.088438356,0.092876712
2016,MA,Worcester County,1,2502746820,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502746925,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502747135,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502750670,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502751825,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502752420,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502753120,538,565,73000,0.088438356,0.092876712
2016,MA,Worcester County,1,2502753225,538,565,73000,0.088438356,0.092876712
2016,MA,Worcester County,1,2502755395,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502758580,538,565,73000,0.088438356,0.092876712
2016,MA,Worcester County,1,2502758825,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502761800,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502763165,739,789,111300,0.07967655,0.085067385
2016,MA,Worcester County,1,2502763345,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502766105,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502767385,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502768155,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502768610,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502769275,613,643,66700,0.110284858,0.115682159
2016,MA,Worcester County,1,2502771480,739,789,111300,0.07967655,0.085067385
2016,MA,Worcester County,1,2502771620,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502773090,538,565,73000,0.088438356,0.092876712
2016,MA,Worcester County,1,2502773895,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502775015,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502775155,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502775400,708,752,79700,0.106599749,0.113224592
2016,MA,Worcester County,1,2502777010,613,643,66700,0.110284858,0.115682159
2016,MA,Worcester County,1,2502780405,613,643,66700,0.110284858,0.115682159
2016,MA,Worcester County,1,2502782000,708,752,79700,0.106599749,0.113224592
2016,MI,Alcona County,0,2600199999,473,473,46600,0.121802575,0.121802575
2016,MI,Alger County,0,2600399999,473,473,47300,0.12,0.12
2016,MI,Allegan County,0,2600599999,597,630,63600,0.112641509,0.118867925
2016,MI,Alpena County,0,2600799999,473,473,49600,0.114435484,0.114435484
2016,MI,Antrim County,0,2600999999,413,433,54500,0.09093578,0.09533945
2016,MI,Arenac County,0,2601199999,494,494,46700,0.126937901,0.126937901
2016,MI,Baraga County,0,2601399999,473,473,53100,0.106892655,0.106892655
2016,MI,Barry County,1,2601599999,468,523,64700,0.086800618,0.097001546
2016,MI,Bay County,1,2601799999,424,459,55300,0.092007233,0.09960217
2016,MI,Benzie County,0,2601999999,566,608,56400,0.120425532,0.129361702
2016,MI,Berrien County,1,2602199999,434,459,59100,0.088121827,0.09319797
2016,MI,Branch County,0,2602399999,517,549,52000,0.119307692,0.126692308
2016,MI,Calhoun County,1,2602599999,443,470,55500,0.095783784,0.101621622
2016,MI,Cass County,1,2602799999,539,585,56500,0.114477876,0.124247788
2016,MI,Charlevoix County,0,2602999999,556,586,57700,0.115632582,0.12187175
2016,MI,Cheboygan County,0,2603199999,473,475,47200,0.120254237,0.120762712
2016,MI,Chippewa County,0,2603399999,458,501,56000,0.098142857,0.107357143
2016,MI,Clare County,0,2603599999,473,473,41400,0.137101449,0.137101449
2016,MI,Clinton County,1,2603799999,546,586,65600,0.099878049,0.107195122
2016,MI,Crawford County,0,2603999999,484,537,51400,0.112996109,0.12536965
2016,MI,Delta County,0,2604199999,473,473,54900,0.103387978,0.103387978
2016,MI,Dickinson County,0,2604399999,473,504,54700,0.103765996,0.110566728
2016,MI,Eaton County,1,2604599999,546,586,65600,0.099878049,0.107195122
2016,MI,Emmet County,0,2604799999,527,562,63300,0.099905213,0.106540284
2016,MI,Genesee County,1,2604999999,455,480,52200,0.104597701,0.110344828
2016,MI,Gladwin County,0,2605199999,473,473,46800,0.121282051,0.121282051
2016,MI,Gogebic County,0,2605399999,473,477,47800,0.11874477,0.119748954
2016,MI,Grand Traverse County,0,2605599999,571,606,61600,0.111233766,0.118051948
2016,MI,Gratiot County,0,2605799999,473,476,52200,0.108735632,0.109425287
2016,MI,Hillsdale County,0,2605999999,455,476,51300,0.106432749,0.111345029
2016,MI,Houghton County,0,2606199999,435,446,53800,0.097026022,0.099479554
2016,MI,Huron County,0,2606399999,500,500,52300,0.114722753,0.114722753
2016,MI,Ingham County,1,2606599999,546,586,65600,0.099878049,0.107195122
2016,MI,Ionia County,0,2606799999,517,545,56300,0.110195382,0.11616341
2016,MI,Iosco County,0,2606999999,406,406,46500,0.104774194,0.104774194
2016,MI,Iron County,0,2607199999,469,469,47700,0.117987421,0.117987421
2016,MI,Isabella County,0,2607399999,483,505,52000,0.111461538,0.116538462
2016,MI,Jackson County,1,2607599999,464,488,58900,0.094533107,0.09942275
2016,MI,Kalamazoo County,1,2607799999,503,535,63100,0.095657686,0.101743265
2016,MI,Kalkaska County,0,2607999999,488,524,49400,0.11854251,0.127287449
2016,MI,Kent County,1,2608199999,521,554,66800,0.093592814,0.099520958
2016,MI,Keweenaw County,0,2608399999,473,514,51600,0.11,0.119534884
2016,MI,Lake County,0,2608599999,473,473,38700,0.146666667,0.146666667
2016,MI,Lapeer County,1,2608799999,532,572,66900,0.095426009,0.102600897
2016,MI,Leelanau County,0,2608999999,576,616,68300,0.101200586,0.108228404
2016,MI,Lenawee County,0,2609199999,530,567,59900,0.106176962,0.113589316
2016,MI,Livingston County,1,2609399999,544,590,84800,0.076981132,0.083490566
2016,MI,Luce County,0,2609599999,473,473,47200,0.120254237,0.120254237
2016,MI,Mackinac County,0,2609799999,473,512,48800,0.116311475,0.125901639
2016,MI,Macomb County,1,2609999999,532,572,66900,0.095426009,0.102600897
2016,MI,Manistee County,0,2610199999,473,495,51000,0.111294118,0.116470588
2016,MI,Marquette County,0,2610399999,454,484,60700,0.089752883,0.09568369
2016,MI,Mason County,0,2610599999,473,519,52100,0.108944338,0.119539347
2016,MI,Mecosta County,0,2610799999,473,502,51700,0.109787234,0.116518375
2016,MI,Menominee County,0,2610999999,473,473,50900,0.11151277,0.11151277
2016,MI,Midland County,1,2611199999,506,530,68300,0.088901903,0.093118594
2016,MI,Missaukee County,0,2611399999,473,479,48700,0.116550308,0.118028747
2016,MI,Monroe County,1,2611599999,525,558,69200,0.091040462,0.096763006
2016,MI,Montcalm County,1,2611799999,496,533,48700,0.122217659,0.131334702
2016,MI,Montmorency County,0,2611999999,487,504,43800,0.133424658,0.138082192
2016,MI,Muskegon County,1,2612199999,501,544,52200,0.115172414,0.125057471
2016,MI,Newaygo County,0,2612399999,473,501,51500,0.110213592,0.116737864
2016,MI,Oakland County,1,2612599999,532,572,66900,0.095426009,0.102600897
2016,MI,Oceana County,0,2612799999,473,499,48700,0.116550308,0.122956879
2016,MI,Ogemaw County,0,2612999999,479,496,43200,0.133055556,0.137777778
2016,MI,Ontonagon County,0,2613199999,473,473,46200,0.122857143,0.122857143
2016,MI,Osceola County,0,2613399999,473,473,47000,0.120765957,0.120765957
2016,MI,Oscoda County,0,2613599999,502,520,41600,0.144807692,0.15
2016,MI,Otsego County,0,2613799999,489,506,58300,0.100651801,0.104150943
2016,MI,Ottawa County,1,2613999999,512,543,69300,0.088658009,0.094025974
2016,MI,Presque Isle County,0,2614199999,473,473,47800,0.11874477,0.11874477
2016,MI,Roscommon County,0,2614399999,473,495,41800,0.135789474,0.142105263
2016,MI,Saginaw County,1,2614599999,437,461,55600,0.094316547,0.099496403
2016,MI,St. Clair County,1,2614799999,532,572,66900,0.095426009,0.102600897
2016,MI,St. Joseph County,0,2614999999,470,497,53500,0.105420561,0.111476636
2016,MI,Sanilac County,0,2615199999,425,440,52000,0.098076923,0.101538462
2016,MI,Schoolcraft County,0,2615399999,473,473,48800,0.116311475,0.116311475
2016,MI,Shiawassee County,0,2615599999,450,475,52800,0.102272727,0.107954545
2016,MI,Tuscola County,0,2615799999,406,408,52700,0.092447818,0.092903226
2016,MI,Van Buren County,1,2615999999,503,535,63100,0.095657686,0.101743265
2016,MI,Washtenaw County,1,2616199999,769,832,91600,0.100742358,0.108995633
2016,MI,Wayne County,1,2616399999,532,572,66900,0.095426009,0.102600897
2016,MI,Wexford County,0,2616599999,523,551,50100,0.125269461,0.131976048
2016,MN,Aitkin County,0,2700199999,517,554,52000,0.119307692,0.127846154
2016,MN,Anoka County,1,2700399999,656,698,85800,0.091748252,0.097622378
2016,MN,Becker County,0,2700599999,409,426,61400,0.079934853,0.083257329
2016,MN,Beltrami County,0,2700799999,458,485,55000,0.099927273,0.105818182
2016,MN,Benton County,1,2700999999,542,573,71400,0.091092437,0.096302521
2016,MN,Big Stone County,0,2701199999,418,418,57500,0.087234783,0.087234783
2016,MN,Blue Earth County,1,2701399999,587,634,76700,0.091838331,0.099191656
2016,MN,Brown County,0,2701599999,418,434,67500,0.074311111,0.077155556
2016,MN,Carlton County,1,2701799999,494,533,62700,0.094545455,0.102009569
2016,MN,Carver County,1,2701999999,656,698,85800,0.091748252,0.097622378
2016,MN,Cass County,0,2702199999,538,560,54700,0.118025594,0.12285192
2016,MN,Chippewa County,0,2702399999,443,489,66300,0.080180995,0.088506787
2016,MN,Chisago County,1,2702599999,656,698,85800,0.091748252,0.097622378
2016,MN,Clay County,1,2702799999,489,513,73200,0.080163934,0.084098361
2016,MN,Clearwater County,0,2702999999,418,433,54000,0.092888889,0.096222222
2016,MN,Cook County,0,2703199999,469,546,61200,0.091960784,0.107058824
2016,MN,Cottonwood County,0,2703399999,418,431,56500,0.088778761,0.091539823
2016,MN,Crow Wing County,0,2703599999,492,521,59500,0.099226891,0.10507563
2016,MN,Dakota County,1,2703799999,656,698,85800,0.091748252,0.097622378
2016,MN,Dodge County,1,2703999999,572,611,84300,0.081423488,0.086975089
2016,MN,Douglas County,0,2704199999,428,449,66900,0.0767713,0.080538117
2016,MN,Faribault County,0,2704399999,418,418,58300,0.086037736,0.086037736
2016,MN,Fillmore County,1,2704599999,406,429,66100,0.073706505,0.077881997
2016,MN,Freeborn County,0,2704799999,418,436,59800,0.083879599,0.087491639
2016,MN,Goodhue County,0,2704999999,521,561,75000,0.08336,0.08976
2016,MN,Grant County,0,2705199999,418,418,63100,0.079492868,0.079492868
2016,MN,Hennepin County,1,2705399999,656,698,85800,0.091748252,0.097622378
2016,MN,Houston County,1,2705599999,511,540,67700,0.090576071,0.095716396
2016,MN,Hubbard County,0,2705799999,418,418,57200,0.087692308,0.087692308
2016,MN,Isanti County,1,2705999999,656,698,85800,0.091748252,0.097622378
2016,MN,Itasca County,0,2706199999,462,490,58200,0.095257732,0.101030928
2016,MN,Jackson County,0,2706399999,418,418,66300,0.075656109,0.075656109
2016,MN,Kanabec County,0,2706599999,492,538,55500,0.106378378,0.116324324
2016,MN,Kandiyohi County,0,2706799999,436,460,64600,0.080990712,0.085448916
2016,MN,Kittson County,0,2706999999,418,418,66000,0.076,0.076
2016,MN,Koochiching County,0,2707199999,418,418,57500,0.087234783,0.087234783
2016,MN,Lac qui Parle County,0,2707399999,418,418,62500,0.080256,0.080256
2016,MN,Lake County,0,2707599999,516,595,63200,0.097974684,0.112974684
2016,MN,Lake of the Woods County,0,2707799999,418,421,51100,0.09816047,0.098864971
2016,MN,Le Sueur County,1,2707999999,438,496,72300,0.072697095,0.082323651
2016,MN,Lincoln County,0,2708199999,418,465,64900,0.077288136,0.085978428
2016,MN,Lyon County,0,2708399999,483,496,71900,0.080611961,0.082781641
2016,MN,McLeod County,0,2708599999,428,455,69800,0.073581662,0.078223496
2016,MN,Mahnomen County,0,2708799999,418,448,49000,0.102367347,0.109714286
2016,MN,Marshall County,0,2708999999,500,500,66800,0.089820359,0.089820359
2016,MN,Martin County,0,2709199999,418,429,62800,0.079872611,0.081974522
2016,MN,Meeker County,0,2709399999,461,478,65600,0.084329268,0.087439024
2016,MN,Mille Lacs County,1,2709599999,490,515,59400,0.098989899,0.104040404
2016,MN,Morrison County,0,2709799999,419,437,61700,0.081491086,0.084991896
2016,MN,Mower County,0,2709999999,468,491,62700,0.089569378,0.093971292
2016,MN,Murray County,0,2710199999,418,418,65200,0.076932515,0.076932515
2016,MN,Nicollet County,1,2710399999,587,634,76700,0.091838331,0.099191656
2016,MN,Nobles County,0,2710599999,513,551,56600,0.108763251,0.116819788
2016,MN,Norman County,0,2710799999,418,429,60700,0.082635914,0.084810544
2016,MN,Olmsted County,1,2710999999,572,611,84300,0.081423488,0.086975089
2016,MN,Otter Tail County,0,2711199999,418,450,63300,0.079241706,0.085308057
2016,MN,Pennington County,0,2711399999,406,429,63100,0.077210777,0.081584786
2016,MN,Pine County,0,2711599999,492,513,55300,0.10676311,0.111320072
2016,MN,Pipestone County,0,2711799999,418,418,57500,0.087234783,0.087234783
2016,MN,Polk County,1,2711999999,523,557,69400,0.090432277,0.096311239
2016,MN,Pope County,0,2712199999,466,485,66400,0.084216867,0.087650602
2016,MN,Ramsey County,1,2712399999,656,698,85800,0.091748252,0.097622378
2016,MN,Red Lake County,0,2712599999,418,418,61200,0.081960784,0.081960784
2016,MN,Redwood County,0,2712799999,418,418,62300,0.080513644,0.080513644
2016,MN,Renville County,0,2712999999,498,498,60100,0.099434276,0.099434276
2016,MN,Rice County,0,2713199999,577,602,73200,0.094590164,0.098688525
2016,MN,Rock County,0,2713399999,418,418,60400,0.083046358,0.083046358
2016,MN,Roseau County,0,2713599999,418,429,60800,0.0825,0.084671053
2016,MN,St. Louis County,1,2713799999,494,533,62700,0.094545455,0.102009569
2016,MN,Scott County,1,2713999999,656,698,85800,0.091748252,0.097622378
2016,MN,Sherburne County,1,2714199999,656,698,85800,0.091748252,0.097622378
2016,MN,Sibley County,1,2714399999,424,442,66500,0.076511278,0.079759398
2016,MN,Stearns County,1,2714599999,542,573,71400,0.091092437,0.096302521
2016,MN,Steele County,0,2714799999,490,510,73500,0.08,0.083265306
2016,MN,Stevens County,0,2714999999,418,418,73500,0.068244898,0.068244898
2016,MN,Swift County,0,2715199999,488,488,65900,0.088861912,0.088861912
2016,MN,Todd County,0,2715399999,418,464,55300,0.090705244,0.100687161
2016,MN,Traverse County,0,2715599999,418,454,63900,0.078497653,0.085258216
2016,MN,Wabasha County,1,2715799999,439,470,68400,0.077017544,0.08245614
2016,MN,Wadena County,0,2715999999,418,422,51700,0.097021277,0.09794971
2016,MN,Waseca County,0,2716199999,418,441,67900,0.073873343,0.077938144
2016,MN,Washington County,1,2716399999,656,698,85800,0.091748252,0.097622378
2016,MN,Watonwan County,0,2716599999,418,420,62700,0.08,0.080382775
2016,MN,Wilkin County,0,2716799999,418,418,64500,0.077767442,0.077767442
2016,MN,Winona County,0,2716999999,451,482,69700,0.077647059,0.082984218
2016,MN,Wright County,1,2717199999,656,698,85800,0.091748252,0.097622378
2016,MN,Yellow Medicine County,0,2717399999,418,418,63000,0.079619048,0.079619048
